"country","actor","total_revenue"
"United Arab Emirates","Humphrey Willis","7.97"
"United Arab Emirates","Scarlett Bening","7.97"
"United Arab Emirates","Sandra Peck","7.97"
"United Arab Emirates","Albert Nolte","7.97"
"United Arab Emirates","Vivien Basinger","7.96"
"United Arab Emirates","Elvis Marx","7.96"
"United Arab Emirates","Daryl Crawford","7.95"
"United Arab Emirates","Julia Barrymore","6.99"
"United Arab Emirates","Jayne Nolte","6.99"
"United Arab Emirates","Jennifer Davis","6.99"
"United Arab Emirates","Oprah Kilmer","6.99"
"United Arab Emirates","Penelope Guiness","6.99"
"United Arab Emirates","Rock Dukakis","6.98"
"United Arab Emirates","Fay Winslet","6.98"
"United Arab Emirates","Val Bolger","6.98"
"United Arab Emirates","Alan Dreyfuss","6.97"
"United Arab Emirates","Debbie Akroyd","5.99"
"United Arab Emirates","Kirsten Paltrow","5.99"
"United Arab Emirates","Kirsten Akroyd","5.99"
"United Arab Emirates","Jim Mostel","5.98"
"United Arab Emirates","Gary Penn","5.98"
"United Arab Emirates","Johnny Cage","5.98"
"United Arab Emirates","John Suvari","5.98"
"United Arab Emirates","Russell Bacall","5.98"
"United Arab Emirates","Nick Stallone","5.98"
"United Arab Emirates","Michelle Mcconaughey","5.98"
"United Arab Emirates","Minnie Kilmer","5.98"
"United Arab Emirates","Reese West","5.98"
"United Arab Emirates","Mae Hoffman","5.96"
"United Arab Emirates","Jeff Silverstone","4.99"
"United Arab Emirates","Mena Temple","4.99"
"United Arab Emirates","Zero Cage","4.99"
"United Arab Emirates","Ben Harris","4.99"
"United Arab Emirates","Fay Kilmer","4.99"
"United Arab Emirates","Ralph Cruz","4.99"
"United Arab Emirates","Parker Goldberg","4.99"
"United Arab Emirates","Jayne Neeson","4.99"
"United Arab Emirates","Burt Dukakis","4.99"
"United Arab Emirates","Russell Close","4.99"
"United Arab Emirates","Judy Dean","4.99"
"United Arab Emirates","Ben Willis","4.99"
"United Arab Emirates","Kevin Bloom","4.99"
"United Arab Emirates","Groucho Williams","4.99"
"United Arab Emirates","Sissy Sobieski","4.99"
"United Arab Emirates","Cuba Olivier","4.98"
"United Arab Emirates","Bela Walken","4.98"
"United Arab Emirates","Jodie Degeneres","4.97"
"United Arab Emirates","Lucille Tracy","4.97"
"United Arab Emirates","Ed Chase","3.99"
"United Arab Emirates","Jayne Silverstone","3.99"
"United Arab Emirates","Joe Swank","3.99"
"United Arab Emirates","Christian Neeson","3.99"
"United Arab Emirates","Meryl Gibson","3.99"
"United Arab Emirates","Ian Tandy","3.99"
"United Arab Emirates","Karl Berry","3.99"
"United Arab Emirates","Bob Fawcett","3.99"
"United Arab Emirates","Renee Tracy","3.98"
"United Arab Emirates","Penelope Monroe","3.96"
"United Arab Emirates","Emily Dee","2.99"
"United Arab Emirates","Gene Mckellen","2.99"
"United Arab Emirates","Christopher West","2.99"
"United Arab Emirates","Mena Hopper","2.99"
"United Arab Emirates","Charlize Dench","2.99"
"United Arab Emirates","Groucho Sinatra","2.99"
"United Arab Emirates","Cuba Allen","2.99"
"United Arab Emirates","Sidney Crowe","2.99"
"United Arab Emirates","Penelope Cronyn","2.99"
"United Arab Emirates","Ellen Presley","2.99"
"United Arab Emirates","Goldie Brody","2.99"
"United Arab Emirates","Kevin Garland","2.98"
"United Arab Emirates","Laura Brody","2.98"
"United Arab Emirates","Walter Torn","1.99"
"United Arab Emirates","Cameron Streep","1.99"
"United Arab Emirates","Vivien Bergen","1.99"
"United Arab Emirates","Alec Wayne","1.99"
"United Arab Emirates","Kenneth Pesci","1.98"
"United Arab Emirates","Warren Nolte","1.98"
"United Arab Emirates","Kirk Jovovich","1.98"
"United Arab Emirates","Rip Winslet","1.98"
"United Arab Emirates","Sandra Kilmer","0.99"
"United Arab Emirates","Rip Crawford","0.99"
"United Arab Emirates","Fred Costner","0.99"
"United Arab Emirates","Burt Temple","0.99"
"United Arab Emirates","Carmen Hunt","0.99"
"United Arab Emirates","Michael Bening","0.99"
"United Arab Emirates","Reese Kilmer","0.99"
"United Arab Emirates","Tom Miranda","0.99"
"United Arab Emirates","Sean Guiness","0.99"
"United Kingdom","Gina Degeneres","77.84"
"United Kingdom","Gary Phoenix","58.87"
"United Kingdom","Goldie Brody","57.89"
"United Kingdom","Angela Hudson","55.88"
"United Kingdom","Scarlett Damon","50.90"
"United Kingdom","Christopher West","48.90"
"United Kingdom","Angela Witherspoon","48.88"
"United Kingdom","Mary Tandy","46.91"
"United Kingdom","William Hackman","44.91"
"United Kingdom","Renee Tracy","43.91"
"United Kingdom","Sean Guiness","43.90"
"United Kingdom","Tom Miranda","43.90"
"United Kingdom","Vivien Basinger","42.92"
"United Kingdom","Kevin Garland","41.93"
"United Kingdom","Gene Willis","41.93"
"United Kingdom","Albert Nolte","41.92"
"United Kingdom","Rip Crawford","41.92"
"United Kingdom","Greta Malden","41.91"
"United Kingdom","Christian Akroyd","40.91"
"United Kingdom","Ed Chase","39.93"
"United Kingdom","Reese Kilmer","39.90"
"United Kingdom","Vivien Bergen","38.92"
"United Kingdom","Groucho Sinatra","38.92"
"United Kingdom","Kirsten Akroyd","38.91"
"United Kingdom","Cuba Olivier","38.90"
"United Kingdom","Renee Ball","38.90"
"United Kingdom","Gene Mckellen","36.93"
"United Kingdom","Meg Hawke","36.93"
"United Kingdom","Whoopi Hurt","36.92"
"United Kingdom","Gregory Gooding","36.92"
"United Kingdom","Michael Bolger","36.90"
"United Kingdom","Sidney Crowe","36.90"
"United Kingdom","Matthew Carrey","36.90"
"United Kingdom","Christopher Berry","36.89"
"United Kingdom","Tim Hackman","35.92"
"United Kingdom","Helen Voight","35.92"
"United Kingdom","Geoffrey Heston","35.92"
"United Kingdom","Groucho Williams","34.94"
"United Kingdom","Russell Close","34.94"
"United Kingdom","Jada Ryder","34.93"
"United Kingdom","Jayne Neeson","34.92"
"United Kingdom","Chris Bridges","34.91"
"United Kingdom","Woody Hoffman","33.91"
"United Kingdom","Jude Cruise","33.90"
"United Kingdom","Russell Bacall","32.93"
"United Kingdom","Ben Harris","32.93"
"United Kingdom","Henry Berry","32.92"
"United Kingdom","James Pitt","32.91"
"United Kingdom","Kenneth Hoffman","31.93"
"United Kingdom","Albert Johansson","31.92"
"United Kingdom","Woody Jolie","31.91"
"United Kingdom","Penelope Pinkett","30.94"
"United Kingdom","Kenneth Pesci","30.93"
"United Kingdom","Greta Keitel","30.92"
"United Kingdom","Ellen Presley","30.90"
"United Kingdom","Rip Winslet","29.95"
"United Kingdom","Kevin Bloom","29.94"
"United Kingdom","Rock Dukakis","29.94"
"United Kingdom","Jim Mostel","29.93"
"United Kingdom","Mena Hopper","29.93"
"United Kingdom","Ben Willis","29.93"
"United Kingdom","Daryl Crawford","28.94"
"United Kingdom","Susan Davis","28.91"
"United Kingdom","Oprah Kilmer","27.95"
"United Kingdom","Spencer Peck","27.95"
"United Kingdom","Sylvester Dern","27.95"
"United Kingdom","Cameron Zellweger","27.94"
"United Kingdom","Ralph Cruz","27.93"
"United Kingdom","Lisa Monroe","27.92"
"United Kingdom","Laura Brody","26.96"
"United Kingdom","Reese West","26.96"
"United Kingdom","Nick Stallone","26.90"
"United Kingdom","Sean Williams","25.95"
"United Kingdom","Dan Streep","25.94"
"United Kingdom","Sandra Kilmer","25.94"
"United Kingdom","Jane Jackman","25.93"
"United Kingdom","Dustin Tautou","24.96"
"United Kingdom","Cuba Birch","24.95"
"United Kingdom","Scarlett Bening","24.95"
"United Kingdom","Meryl Allen","24.94"
"United Kingdom","Humphrey Garland","24.93"
"United Kingdom","Morgan Hopkins","24.93"
"United Kingdom","Audrey Bailey","23.95"
"United Kingdom","Audrey Olivier","23.94"
"United Kingdom","Jodie Degeneres","23.94"
"United Kingdom","Jessica Bailey","23.94"
"United Kingdom","Val Bolger","22.93"
"United Kingdom","Fred Costner","22.92"
"United Kingdom","Gene Hopkins","21.96"
"United Kingdom","Bette Nicholson","21.96"
"United Kingdom","Kirk Jovovich","21.95"
"United Kingdom","Penelope Monroe","21.95"
"United Kingdom","Morgan Mcdormand","21.94"
"United Kingdom","Groucho Dunst","21.94"
"United Kingdom","Burt Posey","21.94"
"United Kingdom","Christian Gable","21.93"
"United Kingdom","Karl Berry","21.93"
"United Kingdom","Ray Johansson","21.92"
"United Kingdom","Joe Swank","20.95"
"United Kingdom","Jennifer Davis","20.93"
"United Kingdom","Ian Tandy","20.93"
"United Kingdom","Minnie Kilmer","19.97"
"United Kingdom","Julia Barrymore","19.95"
"United Kingdom","Julianne Dench","19.95"
"United Kingdom","Julia Mcqueen","19.94"
"United Kingdom","Walter Torn","19.94"
"United Kingdom","Chris Depp","18.96"
"United Kingdom","Frances Tomei","18.95"
"United Kingdom","River Dean","18.95"
"United Kingdom","Kirsten Paltrow","18.95"
"United Kingdom","Matthew Leigh","17.97"
"United Kingdom","Spencer Depp","17.95"
"United Kingdom","Olympia Pfeiffer","17.95"
"United Kingdom","Gary Penn","17.95"
"United Kingdom","Kenneth Torn","17.95"
"United Kingdom","Cameron Streep","17.94"
"United Kingdom","Fay Wood","17.94"
"United Kingdom","Warren Nolte","17.93"
"United Kingdom","Will Wilson","16.97"
"United Kingdom","Charlize Dench","16.97"
"United Kingdom","Al Garland","16.96"
"United Kingdom","Burt Temple","16.96"
"United Kingdom","Nick Wahlberg","16.96"
"United Kingdom","Johnny Lollobrigida","16.96"
"United Kingdom","Ed Mansfield","16.96"
"United Kingdom","Milla Peck","16.95"
"United Kingdom","Uma Wood","16.95"
"United Kingdom","Tom Mckellen","16.95"
"United Kingdom","Warren Jackman","16.95"
"United Kingdom","Ed Guiness","16.95"
"United Kingdom","Michelle Mcconaughey","16.95"
"United Kingdom","Lucille Tracy","16.94"
"United Kingdom","Natalie Hopkins","15.96"
"United Kingdom","Cary Mcconaughey","15.96"
"United Kingdom","Judy Dean","15.95"
"United Kingdom","Dan Harris","15.95"
"United Kingdom","Burt Dukakis","15.93"
"United Kingdom","Carmen Hunt","14.97"
"United Kingdom","Adam Hopper","14.97"
"United Kingdom","Elvis Marx","14.96"
"United Kingdom","Michael Bening","14.96"
"United Kingdom","Harrison Bale","14.95"
"United Kingdom","Kim Allen","14.95"
"United Kingdom","Jayne Nolte","14.93"
"United Kingdom","Anne Cronyn","13.97"
"United Kingdom","Frances Day-Lewis","13.97"
"United Kingdom","Morgan Williams","13.96"
"United Kingdom","Bela Walken","13.96"
"United Kingdom","Mary Keitel","13.96"
"United Kingdom","Nick Degeneres","13.96"
"United Kingdom","Dan Torn","13.95"
"United Kingdom","Milla Keitel","12.97"
"United Kingdom","Cuba Allen","12.97"
"United Kingdom","Angelina Astaire","12.95"
"United Kingdom","Johnny Cage","12.95"
"United Kingdom","Ewan Gooding","11.98"
"United Kingdom","Cate Mcqueen","11.96"
"United Kingdom","Alan Dreyfuss","11.96"
"United Kingdom","Thora Temple","10.97"
"United Kingdom","Harvey Hope","10.96"
"United Kingdom","Zero Cage","10.96"
"United Kingdom","Penelope Guiness","9.97"
"United Kingdom","Salma Nolte","9.97"
"United Kingdom","Jayne Silverstone","9.96"
"United Kingdom","Grace Mostel","9.96"
"United Kingdom","Fay Kilmer","9.96"
"United Kingdom","Meryl Gibson","9.96"
"United Kingdom","Alec Wayne","9.95"
"United Kingdom","Mae Hoffman","9.95"
"United Kingdom","Richard Penn","9.94"
"United Kingdom","Jon Chase","8.98"
"United Kingdom","Debbie Akroyd","8.97"
"United Kingdom","Emily Dee","8.97"
"United Kingdom","Liza Bergman","8.97"
"United Kingdom","Minnie Zellweger","8.96"
"United Kingdom","Russell Temple","8.95"
"United Kingdom","Parker Goldberg","7.98"
"United Kingdom","Rita Reynolds","7.98"
"United Kingdom","John Suvari","7.98"
"United Kingdom","Daryl Wahlberg","7.98"
"United Kingdom","Humphrey Willis","7.98"
"United Kingdom","Mena Temple","7.97"
"United Kingdom","Cate Harris","7.96"
"United Kingdom","Kenneth Paltrow","6.98"
"United Kingdom","Julia Fawcett","6.98"
"United Kingdom","Sissy Sobieski","6.97"
"United Kingdom","Laurence Bullock","6.96"
"United Kingdom","Bob Fawcett","5.99"
"United Kingdom","Fay Winslet","4.99"
"United Kingdom","Christian Neeson","4.99"
"United Kingdom","Cameron Wray","4.99"
"United Kingdom","Matthew Johansson","3.99"
"United Kingdom","Lucille Dee","3.98"
"United Kingdom","Sandra Peck","3.98"
"United Kingdom","Adam Grant","2.99"
"United Kingdom","Greg Chaplin","2.99"
"United Kingdom","Jeff Silverstone","2.99"
"United Kingdom","Penelope Cronyn","1.98"
"United States","Walter Torn","203.59"
"United States","Jayne Nolte","192.50"
"United States","Christian Akroyd","188.61"
"United States","Rip Crawford","177.65"
"United States","Susan Davis","173.60"
"United States","Will Wilson","168.57"
"United States","Mary Keitel","166.57"
"United States","Warren Nolte","164.62"
"United States","Uma Wood","162.64"
"United States","Daryl Crawford","161.60"
"United States","Angela Witherspoon","158.63"
"United States","Albert Johansson","153.64"
"United States","Kevin Garland","151.71"
"United States","Ben Willis","151.66"
"United States","Mena Temple","147.65"
"United States","Sandra Kilmer","147.64"
"United States","Goldie Brody","146.67"
"United States","Vivien Bergen","145.69"
"United States","Morgan Williams","145.66"
"United States","Helen Voight","144.64"
"United States","Woody Hoffman","143.73"
"United States","Kirsten Paltrow","141.74"
"United States","Julia Mcqueen","141.66"
"United States","Henry Berry","140.64"
"United States","Angelina Astaire","138.65"
"United States","Christopher West","137.72"
"United States","Sidney Crowe","137.65"
"United States","Renee Tracy","134.71"
"United States","Penelope Cronyn","134.66"
"United States","Nick Degeneres","133.72"
"United States","Sean Guiness","133.68"
"United States","Scarlett Damon","131.75"
"United States","Jodie Degeneres","131.70"
"United States","Daryl Wahlberg","131.69"
"United States","Ewan Gooding","131.68"
"United States","Humphrey Willis","130.73"
"United States","Ray Johansson","130.71"
"United States","Chris Bridges","129.75"
"United States","Liza Bergman","129.73"
"United States","Gene Mckellen","129.70"
"United States","Angela Hudson","129.69"
"United States","Meryl Allen","126.74"
"United States","Cameron Zellweger","125.75"
"United States","Burt Dukakis","125.71"
"United States","Whoopi Hurt","125.70"
"United States","Alan Dreyfuss","125.69"
"United States","Charlize Dench","124.70"
"United States","Ralph Cruz","124.63"
"United States","Greta Keitel","123.72"
"United States","Fay Winslet","122.73"
"United States","Laurence Bullock","122.72"
"United States","James Pitt","122.72"
"United States","Gina Degeneres","122.72"
"United States","Tom Miranda","122.69"
"United States","Groucho Dunst","122.66"
"United States","Ellen Presley","121.74"
"United States","Fred Costner","121.71"
"United States","Albert Nolte","120.66"
"United States","Kenneth Torn","119.70"
"United States","Milla Keitel","118.77"
"United States","Gregory Gooding","118.73"
"United States","Tim Hackman","118.73"
"United States","Kenneth Hoffman","118.72"
"United States","Vivien Basinger","117.71"
"United States","Ian Tandy","117.66"
"United States","Burt Temple","117.65"
"United States","Fay Kilmer","116.77"
"United States","Sean Williams","116.75"
"United States","Elvis Marx","116.74"
"United States","Johnny Cage","115.74"
"United States","Michael Bolger","114.73"
"United States","Morgan Mcdormand","114.70"
"United States","Humphrey Garland","112.79"
"United States","Russell Bacall","112.77"
"United States","Kim Allen","112.75"
"United States","Kenneth Paltrow","110.78"
"United States","Kenneth Pesci","108.77"
"United States","Matthew Carrey","108.74"
"United States","Carmen Hunt","108.73"
"United States","Matthew Leigh","108.72"
"United States","Warren Jackman","106.74"
"United States","Christian Neeson","106.72"
"United States","Scarlett Bening","105.79"
"United States","Nick Stallone","105.76"
"United States","Jada Ryder","105.75"
"United States","Jeff Silverstone","105.74"
"United States","Jude Cruise","105.69"
"United States","Dustin Tautou","104.75"
"United States","Michelle Mcconaughey","103.79"
"United States","Groucho Williams","103.75"
"United States","Val Bolger","103.70"
"United States","Jane Jackman","102.77"
"United States","Meryl Gibson","102.75"
"United States","Renee Ball","102.75"
"United States","Karl Berry","102.71"
"United States","Richard Penn","102.69"
"United States","Woody Jolie","101.78"
"United States","Mena Hopper","101.75"
"United States","Minnie Zellweger","100.77"
"United States","Dan Harris","100.77"
"United States","Lucille Dee","100.77"
"United States","Ed Mansfield","99.76"
"United States","Meg Hawke","98.77"
"United States","Alec Wayne","97.78"
"United States","Cameron Wray","97.78"
"United States","Greg Chaplin","97.76"
"United States","Matthew Johansson","96.82"
"United States","Zero Cage","95.78"
"United States","Jon Chase","95.78"
"United States","John Suvari","95.77"
"United States","Gary Phoenix","95.77"
"United States","Reese Kilmer","95.76"
"United States","Tom Mckellen","95.75"
"United States","River Dean","95.74"
"United States","Ed Guiness","95.72"
"United States","Al Garland","95.70"
"United States","Cate Harris","94.71"
"United States","Natalie Hopkins","93.79"
"United States","Nick Wahlberg","93.77"
"United States","Geoffrey Heston","93.77"
"United States","Julianne Dench","93.76"
"United States","Reese West","93.73"
"United States","Milla Peck","92.81"
"United States","Harvey Hope","92.73"
"United States","Rita Reynolds","91.83"
"United States","Jayne Neeson","91.77"
"United States","Morgan Hopkins","91.75"
"United States","Anne Cronyn","91.75"
"United States","Spencer Peck","90.83"
"United States","Kirk Jovovich","90.76"
"United States","Michael Bening","89.78"
"United States","Grace Mostel","89.78"
"United States","Jayne Silverstone","89.74"
"United States","Ben Harris","88.82"
"United States","Rock Dukakis","88.80"
"United States","Cate Mcqueen","88.76"
"United States","Gene Hopkins","87.83"
"United States","Christian Gable","87.82"
"United States","Gene Willis","87.81"
"United States","Parker Goldberg","86.82"
"United States","Cuba Allen","86.81"
"United States","Fay Wood","86.81"
"United States","Debbie Akroyd","86.79"
"United States","Thora Temple","86.77"
"United States","Mary Tandy","86.76"
"United States","Frances Day-Lewis","85.81"
"United States","Olympia Pfeiffer","85.79"
"United States","Laura Brody","85.77"
"United States","Audrey Bailey","84.81"
"United States","Minnie Kilmer","83.84"
"United States","Julia Barrymore","82.83"
"United States","Groucho Sinatra","82.76"
"United States","Bela Walken","82.76"
"United States","Russell Close","81.83"
"United States","Greta Malden","81.79"
"United States","Salma Nolte","81.78"
"United States","Audrey Olivier","79.84"
"United States","Kevin Bloom","79.80"
"United States","Cuba Birch","78.82"
"United States","Russell Temple","78.79"
"United States","Penelope Pinkett","77.81"
"United States","Sylvester Dern","77.79"
"United States","Johnny Lollobrigida","77.77"
"United States","Penelope Monroe","76.83"
"United States","Burt Posey","76.83"
"United States","Adam Hopper","76.79"
"United States","Rip Winslet","75.83"
"United States","William Hackman","75.83"
"United States","Kirsten Akroyd","74.83"
"United States","Gary Penn","74.81"
"United States","Harrison Bale","73.84"
"United States","Sissy Sobieski","73.82"
"United States","Lisa Monroe","69.83"
"United States","Penelope Guiness","69.82"
"United States","Cameron Streep","68.84"
"United States","Jessica Bailey","66.85"
"United States","Oprah Kilmer","65.84"
"United States","Ed Chase","65.84"
"United States","Dan Streep","64.88"
"United States","Frances Tomei","64.84"
"United States","Cary Mcconaughey","64.83"
"United States","Bob Fawcett","62.86"
"United States","Lucille Tracy","61.84"
"United States","Spencer Depp","60.86"
"United States","Jennifer Davis","59.83"
"United States","Jim Mostel","59.80"
"United States","Christopher Berry","59.80"
"United States","Adam Grant","58.84"
"United States","Mae Hoffman","58.80"
"United States","Dan Torn","57.87"
"United States","Chris Depp","55.89"
"United States","Cuba Olivier","55.83"
"United States","Julia Fawcett","54.87"
"United States","Julia Zellweger","53.88"
"United States","Joe Swank","52.82"
"United States","Bette Nicholson","47.89"
"United States","Sandra Peck","42.89"
"United States","Judy Dean","34.89"
"United States","Emily Dee","24.92"
"Venezuela","Gary Penn","53.90"
"Venezuela","Renee Tracy","50.88"
"Venezuela","Nick Stallone","42.90"
"Venezuela","Mary Tandy","40.92"
"Venezuela","Nick Degeneres","39.92"
"Venezuela","Walter Torn","39.90"
"Venezuela","Kenneth Torn","38.92"
"Venezuela","River Dean","38.91"
"Venezuela","Kevin Garland","38.91"
"Venezuela","Zero Cage","37.91"
"Venezuela","Geoffrey Heston","36.93"
"Venezuela","Cuba Allen","35.93"
"Venezuela","Woody Jolie","35.93"
"Venezuela","Penelope Pinkett","35.91"
"Venezuela","Reese West","34.93"
"Venezuela","Val Bolger","34.93"
"Venezuela","Groucho Sinatra","34.92"
"Venezuela","Ray Johansson","33.94"
"Venezuela","Jayne Silverstone","33.94"
"Venezuela","Christopher West","31.94"
"Venezuela","Ed Guiness","31.93"
"Venezuela","Sidney Crowe","31.91"
"Venezuela","Johnny Cage","30.94"
"Venezuela","Jude Cruise","30.93"
"Venezuela","Sean Williams","29.94"
"Venezuela","Cary Mcconaughey","29.93"
"Venezuela","Meryl Allen","29.93"
"Venezuela","Matthew Carrey","29.91"
"Venezuela","Scarlett Damon","28.94"
"Venezuela","Cuba Birch","28.93"
"Venezuela","Gina Degeneres","28.92"
"Venezuela","Lucille Dee","27.96"
"Venezuela","Dustin Tautou","27.93"
"Venezuela","Chris Depp","27.93"
"Venezuela","Jayne Neeson","27.93"
"Venezuela","Fay Winslet","26.93"
"Venezuela","Kenneth Paltrow","26.93"
"Venezuela","Albert Nolte","26.92"
"Venezuela","Susan Davis","26.90"
"Venezuela","Rip Winslet","25.95"
"Venezuela","Natalie Hopkins","25.94"
"Venezuela","Jodie Degeneres","25.94"
"Venezuela","Vivien Bergen","25.94"
"Venezuela","Kevin Bloom","25.93"
"Venezuela","Johnny Lollobrigida","25.91"
"Venezuela","Minnie Kilmer","24.96"
"Venezuela","Julia Mcqueen","24.96"
