"country","category","movie","total_revenue"
"Turkey","Documentary","Streak Ridgemont","1.99"
"Turkey","Documentary","Thin Sagebrush","7.99"
"Turkey","Documentary","Wedding Apollo","2.99"
"Turkey","Drama","Blade Polish","0.99"
"Turkey","Drama","Confessions Maguire","16.97"
"Turkey","Drama","Conquerer Nuts","5.99"
"Turkey","Drama","Darkness War","5.98"
"Turkey","Drama","Deceiver Betrayed","2.99"
"Turkey","Drama","Harold French","0.99"
"Turkey","Drama","Harry Idaho","6.99"
"Turkey","Drama","Hunchback Impossible","9.98"
"Turkey","Drama","Jacket Frisco","2.99"
"Turkey","Drama","Kwai Homeward","2.99"
"Turkey","Drama","Lebowski Soldiers","2.99"
"Turkey","Drama","Notting Speakeasy","1.99"
"Turkey","Drama","Orient Closer","5.99"
"Turkey","Drama","Pity Bound","11.98"
"Turkey","Drama","Queen Luke","8.99"
"Turkey","Drama","Rocky War","4.99"
"Turkey","Drama","Saints Bride","2.99"
"Turkey","Drama","Scorpion Apollo","11.99"
"Turkey","Drama","Seattle Expecations","13.98"
"Turkey","Drama","Tenenbaums Command","1.99"
"Turkey","Drama","Unfaithful Kill","2.99"
"Turkey","Drama","Wardrobe Phantom","6.98"
"Turkey","Drama","West Lion","8.99"
"Turkey","Family","African Egg","2.99"
"Turkey","Family","Apache Divine","6.99"
"Turkey","Family","Baked Cleopatra","2.99"
"Turkey","Family","Braveheart Human","2.99"
"Turkey","Family","Conversation Downhill","4.99"
"Turkey","Family","Dinosaur Secretary","2.99"
"Turkey","Family","Earring Instinct","3.98"
"Turkey","Family","Effect Gladiator","1.98"
"Turkey","Family","Gables Metropolis","2.99"
"Turkey","Family","Jason Trap","8.98"
"Turkey","Family","Killer Innocent","3.99"
"Turkey","Family","Manchurian Curtain","2.99"
"Turkey","Family","President Bang","4.99"
"Turkey","Family","Prix Undefeated","2.99"
"Turkey","Family","Resurrection Silverado","2.99"
"Turkey","Family","Rush Goodfellas","5.98"
"Turkey","Family","Willow Tracy","2.99"
"Turkey","Foreign","Agent Truman","7.99"
"Turkey","Foreign","Baby Hall","4.99"
"Turkey","Foreign","Ballroom Mockingbird","0.99"
"Turkey","Foreign","Brooklyn Desert","4.99"
"Turkey","Foreign","Calendar Gunfight","4.99"
"Turkey","Foreign","Frida Slipper","5.99"
"Turkey","Foreign","Hunger Roof","0.99"
"Turkey","Foreign","Kiss Glory","7.99"
"Turkey","Foreign","Lose Inch","0.99"
"Turkey","Foreign","Lost Bird","2.99"
"Turkey","Foreign","Matrix Snowman","4.99"
"Turkey","Foreign","Meet Chocolate","7.98"
"Turkey","Foreign","Mixed Doors","4.99"
"Turkey","Foreign","Moon Bunch","0.99"
"Turkey","Foreign","Newton Labyrinth","1.99"
"Turkey","Foreign","Past Suicides","8.99"
"Turkey","Foreign","School Jacket","6.99"
"Turkey","Foreign","Scissorhands Slums","8.98"
"Turkey","Foreign","Shock Cabin","2.99"
"Turkey","Foreign","Trap Guys","19.98"
"Turkey","Games","Bulworth Commandments","4.99"
"Turkey","Games","Candles Grapes","4.99"
"Turkey","Games","Dwarfs Alter","5.99"
"Turkey","Games","Grinch Massage","9.98"
"Turkey","Games","Head Stranger","4.99"
"Turkey","Games","Jericho Mulan","2.99"
"Turkey","Games","Nightmare Chill","8.99"
"Turkey","Games","Sassy Packer","1.98"
"Turkey","Games","Stampede Disturbing","0.99"
"Turkey","Games","Suit Walls","9.99"
"Turkey","Games","Wanda Chamber","4.99"
"Turkey","Horror","Ace Goldfinger","4.99"
"Turkey","Horror","Alabama Devil","2.99"
"Turkey","Horror","Analyze Hoosiers","2.99"
"Turkey","Horror","Arabia Dogma","2.98"
"Turkey","Horror","Arachnophobia Rollercoaster","13.98"
"Turkey","Horror","Bowfinger Gables","4.99"
"Turkey","Horror","Desert Poseidon","5.99"
"Turkey","Horror","Egypt Tenenbaums","3.99"
"Turkey","Horror","Family Sweet","0.99"
"Turkey","Horror","Gaslight Crusade","2.99"
"Turkey","Horror","High Encino","3.99"
"Turkey","Horror","Monterey Labyrinth","0.99"
"Turkey","Horror","Paris Weekend","2.99"
"Turkey","Horror","Pulp Beverly","2.99"
"Turkey","Horror","Reap Unfaithful","8.98"
"Turkey","Horror","Rollercoaster Bringing","5.99"
"Turkey","Horror","Rules Human","13.98"
"Turkey","Horror","Spirit Flintstones","1.98"
"Turkey","Horror","Streetcar Intentions","6.99"
"Turkey","Horror","Swarm Gold","0.99"
"Turkey","Horror","Undefeated Dalmations","4.99"
"Turkey","Horror","Zhivago Core","0.99"
"Turkey","Music","Alone Trip","2.99"
"Turkey","Music","Clue Grail","6.99"
"Turkey","Music","Confidential Interview","4.99"
"Turkey","Music","Driving Polish","4.99"
"Turkey","Music","Elf Murder","4.99"
"Turkey","Music","Heavenly Gun","4.99"
"Turkey","Music","Insider Arizona","2.99"
"Turkey","Music","Minority Kiss","4.98"
"Turkey","Music","Outfield Massacre","5.98"
"Turkey","Music","Roman Punk","1.98"
"Turkey","Music","Runner Madigan","2.99"
"Turkey","Music","Scalawag Duck","4.99"
"Turkey","Music","Telegraph Voyage","8.99"
"Turkey","Music","Words Hunter","12.98"
"Turkey","Music","Youth Kick","3.99"
"Turkey","New","Amistad Midsummer","2.99"
"Turkey","New","Birds Perdition","6.99"
"Turkey","New","Breakfast Goldfinger","5.99"
"Turkey","New","Day Unfaithful","7.99"
"Turkey","New","Destiny Saturday","4.99"
"Turkey","New","Eve Resurrection","6.99"
"Turkey","New","Fatal Haunted","2.99"
"Turkey","New","Flash Wars","9.99"
"Turkey","New","Mine Titans","4.99"
"Turkey","New","Money Harold","7.99"
"Turkey","New","Pluto Oleander","6.99"
"Turkey","New","Ridgemont Submarine","0.99"
"Turkey","New","Runaway Tenenbaums","0.99"
"Turkey","New","Samurai Lion","2.99"
"Turkey","New","Stock Glass","2.99"
"Turkey","New","Voice Peach","3.98"
"Turkey","Sci-Fi","Badman Dawn","2.99"
"Turkey","Sci-Fi","Bingo Talented","2.99"
"Turkey","Sci-Fi","Blindness Gun","4.99"
"Turkey","Sci-Fi","Chainsaw Uptown","0.99"
"Turkey","Sci-Fi","Daisy Menagerie","13.98"
"Turkey","Sci-Fi","Divide Monster","5.98"
"Turkey","Sci-Fi","English Bulworth","0.99"
"Turkey","Sci-Fi","Express Lonely","2.99"
"Turkey","Sci-Fi","Fish Opus","6.98"
"Turkey","Sci-Fi","Garden Island","4.99"
"Turkey","Sci-Fi","Goldmine Tycoon","4.98"
"Turkey","Sci-Fi","Goodfellas Salute","4.99"
"Turkey","Sci-Fi","Graffiti Love","2.98"
"Turkey","Sci-Fi","Identity Lover","12.98"
"Turkey","Sci-Fi","Mourning Purple","0.99"
"Turkey","Sci-Fi","Nemo Campus","2.99"
"Turkey","Sci-Fi","None Spiking","4.99"
"Turkey","Sci-Fi","Soldiers Evolution","4.99"
"Turkey","Sci-Fi","Sun Confessions","0.99"
"Turkey","Sci-Fi","Unforgiven Zoolander","1.99"
"Turkey","Sports","Chance Resurrection","13.98"
"Turkey","Sports","Durham Panky","6.99"
"Turkey","Sports","Evolution Alter","3.99"
"Turkey","Sports","Flatliners Killer","4.99"
"Turkey","Sports","Flight Lies","9.98"
"Turkey","Sports","Gunfighter Mussolini","6.99"
"Turkey","Sports","Hysterical Grail","4.99"
"Turkey","Sports","Jade Bunch","2.99"
"Turkey","Sports","Loser Hustler","4.99"
"Turkey","Sports","Pirates Roxanne","0.99"
"Turkey","Sports","Roses Treasure","4.99"
"Turkey","Sports","Saturday Lambs","6.99"
"Turkey","Sports","Sense Greek","9.99"
"Turkey","Sports","Star Operation","2.99"
"Turkey","Sports","Steers Armageddon","6.99"
"Turkey","Sports","Tights Dawn","7.97"
"Turkey","Sports","Tourist Pelican","4.99"
"Turkey","Travel","Basic Easy","3.99"
"Turkey","Travel","Casablanca Super","4.99"
"Turkey","Travel","Coma Head","9.98"
"Turkey","Travel","Disciple Mother","4.99"
"Turkey","Travel","Enough Raging","5.98"
"Turkey","Travel","Escape Metropolis","3.99"
"Turkey","Travel","Expecations Natural","4.99"
"Turkey","Travel","Fellowship Autumn","5.99"
"Turkey","Travel","Frogmen Breaking","0.99"
"Turkey","Travel","Liaisons Sweet","7.99"
"Turkey","Travel","Smile Earring","7.99"
"Turkey","Travel","Trouble Date","2.99"
"Turkmenistan","Action","Berets Agent","2.99"
"Turkmenistan","Action","Shrunk Divine","2.99"
"Turkmenistan","Animation","Blackout Private","3.99"
"Turkmenistan","Children","Betrayed Rear","8.99"
"Turkmenistan","Classics","Color Philadelphia","3.99"
"Turkmenistan","Classics","League Hellfighters","4.99"
"Turkmenistan","Comedy","Anthem Luke","4.99"
"Turkmenistan","Documentary","Expendable Stallion","5.99"
"Turkmenistan","Documentary","French Holiday","6.99"
"Turkmenistan","Documentary","Show Lord","4.99"
"Turkmenistan","Drama","Coneheads Smoochy","4.99"
"Turkmenistan","Drama","Diary Panic","3.99"
"Turkmenistan","Family","Atlantis Cause","2.99"
"Turkmenistan","Family","Feud Frogmen","3.99"
"Turkmenistan","Family","Hunting Musketeers","2.99"
"Turkmenistan","Family","Manchurian Curtain","6.99"
"Turkmenistan","Foreign","Mulholland Beast","2.99"
"Turkmenistan","Foreign","Wash Heavenly","4.99"
"Turkmenistan","Games","Creatures Shakespeare","6.99"
"Turkmenistan","Games","Grit Clockwork","1.99"
"Turkmenistan","Games","Videotape Arsenic","5.99"
"Turkmenistan","Horror","Reap Unfaithful","2.99"
"Turkmenistan","Sports","Saturday Lambs","10.99"
"Turkmenistan","Sports","Star Operation","4.99"
"Turkmenistan","Travel","Factory Dragon","0.99"
"Turkmenistan","Travel","Sweet Brotherhood","6.99"
"Tuvalu","Action","Caddyshack Jedi","2.99"
"Tuvalu","Action","Uprising Uptown","3.99"
"Tuvalu","Animation","Crossroads Casualties","6.99"
"Tuvalu","Animation","Luke Mummy","2.99"
"Tuvalu","Children","Sundance Invasion","3.99"
"Tuvalu","Children","Tequila Past","4.99"
"Tuvalu","Children","Wrong Behavior","3.99"
"Tuvalu","Comedy","Perfect Groove","2.99"
"Tuvalu","Games","Mars Roman","0.99"
"Tuvalu","Games","Sassy Packer","0.99"
"Tuvalu","Music","Amelie Hellfighters","9.99"
"Tuvalu","Music","Boogie Amelie","4.99"
"Tuvalu","Music","Lucky Flying","4.99"
"Tuvalu","New","Mine Titans","4.99"
"Tuvalu","Sci-Fi","Graffiti Love","2.99"
"Tuvalu","Sci-Fi","None Spiking","4.99"
"Tuvalu","Sci-Fi","Open African","4.99"
"Tuvalu","Sports","Artist Coldblooded","2.99"
"Tuvalu","Sports","Lesson Cleopatra","5.99"
"Tuvalu","Sports","River Outlaw","3.99"
"Tuvalu","Travel","Born Spinal","4.99"
"Tuvalu","Travel","Contact Anonymous","2.99"
"Ukraine","Action","American Circus","10.99"
"Ukraine","Action","Celebrity Horn","2.99"
"Ukraine","Action","Easy Gladiator","8.99"
"Ukraine","Action","Fool Mockingbird","8.99"
"Ukraine","Action","Grail Frankenstein","2.99"
"Ukraine","Action","Handicap Boondock","0.99"
"Ukraine","Action","Kissing Dolls","8.99"
"Ukraine","Action","Lord Arizona","2.99"
"Ukraine","Action","Minds Truman","8.99"
"Ukraine","Action","Primary Glass","0.99"
"Ukraine","Action","Quest Mussolini","2.99"
"Ukraine","Action","Rugrats Shakespeare","2.99"
"Ukraine","Action","Stagecoach Armageddon","12.98"
"Ukraine","Action","Waterfront Deliverance","9.99"
"Ukraine","Action","Werewolf Lola","4.99"
"Ukraine","Action","Worst Banger","7.99"
"Ukraine","Animation","Doors President","6.99"
"Ukraine","Animation","Duck Racer","3.99"
"Ukraine","Animation","Gangs Pride","2.99"
"Ukraine","Animation","Harper Dying","5.99"
"Ukraine","Animation","Hook Chariots","0.99"
"Ukraine","Animation","Insects Stone","4.99"
"Ukraine","Animation","Lawless Vision","13.98"
"Ukraine","Animation","Packer Madigan","2.99"
"Ukraine","Animation","Potluck Mixed","2.99"
"Ukraine","Animation","Sleepless Monsoon","6.99"
"Ukraine","Animation","Snowman Rollercoaster","3.99"
"Ukraine","Animation","Sons Interview","3.99"
"Ukraine","Animation","Titanic Boondock","8.99"
"Ukraine","Animation","Tracy Cider","2.99"
"Ukraine","Animation","Wonka Sea","5.99"
"Ukraine","Children","Circus Youth","2.99"
"Ukraine","Children","Graduate Lord","3.99"
"Ukraine","Children","Model Fish","8.99"
"Ukraine","Children","Santa Paris","2.99"
"Ukraine","Children","Shepherd Midsummer","0.99"
"Ukraine","Children","Zoolander Fiction","7.98"
"Ukraine","Classics","Cruelty Unforgiven","0.99"
"Ukraine","Classics","Dynamite Tarzan","6.98"
"Ukraine","Classics","Frost Head","4.99"
"Ukraine","Classics","Galaxy Sweethearts","9.99"
"Ukraine","Classics","Jeepers Wedding","2.99"
"Ukraine","Classics","Jeopardy Encino","5.99"
"Ukraine","Classics","Magnificent Chitty","2.99"
"Ukraine","Classics","Snatchers Montezuma","3.99"
"Ukraine","Classics","Spiking Element","4.99"
"Ukraine","Classics","Towers Hurricane","0.99"
"Ukraine","Classics","Voyage Legally","2.99"
"Ukraine","Comedy","Hustler Party","7.99"
"Ukraine","Comedy","Mulan Moon","0.99"
"Ukraine","Comedy","Perfect Groove","4.99"
"Ukraine","Comedy","Pinocchio Simon","8.99"
"Ukraine","Documentary","Chicken Hellfighters","3.99"
"Ukraine","Documentary","Egg Igby","4.99"
"Ukraine","Documentary","Expendable Stallion","3.99"
"Ukraine","Documentary","Heavyweights Beast","4.99"
"Ukraine","Documentary","Independence Hotel","0.99"
"Ukraine","Documentary","Intolerable Intentions","4.99"
"Ukraine","Documentary","Majestic Floats","0.99"
"Ukraine","Documentary","North Tequila","4.99"
"Ukraine","Documentary","Pocus Pulp","3.99"
"Ukraine","Documentary","Smoking Barbarella","0.99"
"Ukraine","Documentary","Young Language","0.99"
"Ukraine","Drama","Edge Kissing","4.99"
"Ukraine","Drama","Gone Trouble","5.99"
"Ukraine","Drama","Reunion Witches","0.99"
"Ukraine","Drama","Saints Bride","7.99"
"Ukraine","Drama","Tenenbaums Command","0.99"
"Ukraine","Family","Blood Argonauts","6.99"
"Ukraine","Family","Chasing Fight","4.99"
"Ukraine","Family","Chocolat Harry","4.99"
"Ukraine","Family","Dumbo Lust","0.99"
"Ukraine","Family","Jason Trap","2.99"
"Ukraine","Family","Pilot Hoosiers","2.99"
"Ukraine","Family","Siege Madre","0.99"
"Ukraine","Family","Soup Wisdom","0.99"
"Ukraine","Family","Spartacus Cheaper","5.99"
"Ukraine","Family","Splash Gump","0.99"
"Ukraine","Family","Virtual Spoilers","5.99"
"Ukraine","Foreign","Doubtfire Labyrinth","4.99"
"Ukraine","Foreign","Hotel Happiness","4.99"
"Ukraine","Foreign","Intrigue Worst","1.99"
"Ukraine","Foreign","Maude Mod","3.98"
"Ukraine","Foreign","Newton Labyrinth","1.99"
"Ukraine","Games","Bulworth Commandments","2.99"
"Ukraine","Games","Candles Grapes","4.99"
"Ukraine","Games","Chicago North","4.99"
"Ukraine","Games","Forward Temple","5.99"
"Ukraine","Games","Head Stranger","7.99"
"Ukraine","Games","Panky Submarine","9.99"
"Ukraine","Games","Videotape Arsenic","7.99"
"Ukraine","Horror","Ace Goldfinger","9.99"
"Ukraine","Horror","Desert Poseidon","7.99"
"Ukraine","Horror","Motions Details","0.99"
"Ukraine","Horror","Panic Club","4.99"
"Ukraine","Music","Alone Trip","3.99"
"Ukraine","Music","Banger Pinocchio","4.99"
"Ukraine","Music","Deer Virginian","8.97"
"Ukraine","Music","Heavenly Gun","4.99"
"Ukraine","Music","Insider Arizona","2.99"
"Ukraine","Music","Outfield Massacre","5.98"
"Ukraine","Music","Reds Pocus","11.98"
"Ukraine","Music","Telegraph Voyage","20.98"
"Ukraine","New","Attraction Newton","4.99"
"Ukraine","New","Chaplin License","2.99"
"Ukraine","New","Godfather Diary","8.99"
"Ukraine","New","Idaho Love","5.98"
"Ukraine","New","Mine Titans","6.99"
"Ukraine","New","Redemption Comforts","2.99"
"Ukraine","New","Samurai Lion","2.99"
"Ukraine","Sci-Fi","Attacks Hate","8.99"
"Ukraine","Sci-Fi","Badman Dawn","3.99"
"Ukraine","Sci-Fi","Chainsaw Uptown","0.99"
"Ukraine","Sci-Fi","Charade Duffel","2.99"
"Ukraine","Sci-Fi","Disturbing Scarface","9.98"
"Ukraine","Sci-Fi","English Bulworth","3.99"
"Ukraine","Sci-Fi","Panther Reds","8.99"
"Ukraine","Sci-Fi","Spirited Casualties","1.99"
"Ukraine","Sci-Fi","Titans Jerk","6.99"
"Ukraine","Sci-Fi","Trojan Tomorrow","2.99"
"Ukraine","Sports","Exorcist Sting","3.99"
"Ukraine","Sports","Flatliners Killer","2.99"
"Ukraine","Sports","Joon Northwest","3.99"
"Ukraine","Sports","Mussolini Spoilers","2.99"
"Ukraine","Sports","Philadelphia Wife","4.99"
"Ukraine","Sports","Pirates Roxanne","0.99"
"Ukraine","Sports","Slipper Fidelity","0.99"
"Ukraine","Sports","Trading Pinocchio","5.99"
"Ukraine","Sports","Tuxedo Mile","7.99"
"Ukraine","Travel","Basic Easy","9.98"
"Ukraine","Travel","Fellowship Autumn","4.99"
"Ukraine","Travel","Horror Reign","6.99"
"Ukraine","Travel","Shanghai Tycoon","2.99"
"Ukraine","Travel","Worker Tarzan","2.99"
"United Arab Emirates","Action","Caddyshack Jedi","3.99"
"United Arab Emirates","Action","Clueless Bucket","2.99"
"United Arab Emirates","Action","Kissing Dolls","8.99"
"United Arab Emirates","Action","Minds Truman","5.99"
"United Arab Emirates","Action","Mockingbird Hollywood","0.99"
"United Arab Emirates","Action","Rear Trading","0.99"
"United Arab Emirates","Animation","Borrowers Bedazzled","0.99"
"United Arab Emirates","Children","Giant Troopers","5.99"
"United Arab Emirates","Children","Holocaust Highball","0.99"
"United Arab Emirates","Children","Robbers Joon","2.99"
"United Arab Emirates","Children","Twisted Pirates","4.99"
"United Arab Emirates","Classics","Bound Cheaper","3.99"
"United Arab Emirates","Classics","Musketeers Wait","4.99"
"United Arab Emirates","Classics","Prejudice Oleander","5.99"
"United Arab Emirates","Classics","Requiem Tycoon","4.99"
"United Arab Emirates","Comedy","Freedom Cleopatra","1.99"
"United Arab Emirates","Documentary","Spoilers Hellfighters","0.99"
"United Arab Emirates","Documentary","Thin Sagebrush","4.99"
"United Arab Emirates","Drama","Beethoven Exorcist","0.99"
"United Arab Emirates","Drama","Craft Outfield","0.99"
"United Arab Emirates","Drama","Diary Panic","2.99"
"United Arab Emirates","Drama","Goldfinger Sensibility","1.99"
"United Arab Emirates","Drama","Hobbit Alien","1.99"
"United Arab Emirates","Drama","Hunchback Impossible","4.99"
"United Arab Emirates","Drama","Sea Virgin","2.99"
"United Arab Emirates","Drama","Torque Bound","17.98"
"United Arab Emirates","Drama","Translation Summer","0.99"
"United Arab Emirates","Family","Atlantis Cause","3.99"
"United Arab Emirates","Family","Maguire Apache","2.99"
"United Arab Emirates","Family","Manchurian Curtain","2.99"
"United Arab Emirates","Family","Odds Boogie","0.99"
"United Arab Emirates","Family","Pilot Hoosiers","5.99"
"United Arab Emirates","Family","Rush Goodfellas","0.99"
"United Arab Emirates","Foreign","Gentlemen Stage","7.98"
"United Arab Emirates","Foreign","Jet Neighbors","4.99"
"United Arab Emirates","Foreign","Madness Attacks","5.99"
"United Arab Emirates","Games","Darling Breaking","4.99"
"United Arab Emirates","Games","Head Stranger","8.99"
"United Arab Emirates","Games","Mars Roman","3.99"
"United Arab Emirates","Games","Name Detective","4.99"
"United Arab Emirates","Games","Spy Mile","2.99"
"United Arab Emirates","Horror","Ali Forever","4.99"
"United Arab Emirates","Horror","Watership Frontier","3.99"
"United Arab Emirates","Music","Dorado Notting","4.99"
"United Arab Emirates","Music","Runner Madigan","3.99"
"United Arab Emirates","Music","Silence Kane","0.99"
"United Arab Emirates","Music","Words Hunter","3.99"
"United Arab Emirates","New","Angels Life","6.99"
"United Arab Emirates","New","Flash Wars","5.99"
"United Arab Emirates","New","Jekyll Frogmen","4.99"
"United Arab Emirates","New","Maiden Home","6.99"
"United Arab Emirates","New","Runaway Tenenbaums","2.99"
"United Arab Emirates","New","Sleepy Japanese","11.98"
"United Arab Emirates","Sci-Fi","Blindness Gun","4.99"
"United Arab Emirates","Sci-Fi","Fish Opus","4.99"
"United Arab Emirates","Sci-Fi","Goldmine Tycoon","0.99"
"United Arab Emirates","Sci-Fi","Hamlet Wisdom","2.99"
"United Arab Emirates","Sci-Fi","Open African","4.99"
"United Arab Emirates","Sci-Fi","Stallion Sundance","0.99"
"United Arab Emirates","Sci-Fi","Sun Confessions","1.99"
"United Arab Emirates","Sports","Chance Resurrection","4.99"
"United Arab Emirates","Sports","Flatliners Killer","2.99"
"United Arab Emirates","Sports","Mermaid Insects","12.98"
"United Arab Emirates","Sports","Mother Oleander","2.99"
"United Arab Emirates","Sports","Steers Armageddon","6.99"
"United Arab Emirates","Travel","Muscle Bright","4.99"
"United Arab Emirates","Travel","Others Soup","2.99"
"United Arab Emirates","Travel","Sweet Brotherhood","7.99"
"United Arab Emirates","Travel","Tomatoes Hellfighters","1.98"
"United Arab Emirates","Travel","Trouble Date","4.99"
"United Kingdom","Action","Amadeus Holy","0.99"
"United Kingdom","Action","Bull Shawshank","0.99"
"United Kingdom","Action","Crow Grease","0.99"
"United Kingdom","Action","Devil Desire","5.99"
"United Kingdom","Action","Drifter Commandments","4.99"
